Date,AdjClose
01/09/2009,890.349976
01/12/2009,870.26001
01/13/09,871.789978
01/14/09,842.619995
01/15/09,843.73999
01/16/09,850.119995
01/20/09,805.219971
01/21/09,840.23999
01/22/09,827.5
01/23/09,831.950012
01/26/09,836.570007
01/27/09,845.710022
01/28/09,874.090027
01/29/09,845.140015
01/30/09,825.880005
02/02/2009,825.440002
02/03/2009,838.51001
02/04/2009,832.22998
02/05/2009,845.849976
02/06/2009,868.599976
02/09/2009,869.890015
02/10/2009,827.159973
02/11/2009,833.73999
02/12/2009,835.190002
02/13/09,826.840027
02/17/09,789.169983
02/18/09,788.419983
02/19/09,778.940002
02/20/09,770.049988
02/23/09,743.330017
02/24/09,773.140015
02/25/09,764.900024
02/26/09,752.830017
02/27/09,735.090027
03/02/2009,700.820007
03/03/2009,696.330017
03/04/2009,712.869995
03/05/2009,682.549988
03/06/2009,683.380005
03/09/2009,676.530029
03/10/2009,719.599976
03/11/2009,721.359985
03/12/2009,750.73999
03/13/09,756.549988
03/16/09,753.890015
03/17/09,778.119995
03/18/09,794.349976
03/19/09,784.039978
03/20/09,768.539978
03/23/09,822.919983
03/24/09,806.119995
03/25/09,813.880005
03/26/09,832.859985
03/27/09,815.940002
03/30/09,787.530029
03/31/09,797.869995
04/01/2009,811.080017
04/02/2009,834.380005
04/03/2009,842.5
04/06/2009,835.47998
04/07/2009,815.549988
04/08/2009,825.159973
04/09/2009,856.559998
04/13/09,858.72998
04/14/09,841.5
04/15/09,852.059998
04/16/09,865.299988
04/17/09,869.599976
04/20/09,832.390015
04/21/09,850.080017
04/22/09,843.549988
04/23/09,851.919983
04/24/09,866.22998
04/27/09,857.51001
04/28/09,855.159973
04/29/09,873.640015
04/30/09,872.809998
05/01/2009,877.52002
05/04/2009,907.23999
05/05/2009,903.799988
05/06/2009,919.530029
05/07/2009,907.390015
05/08/2009,929.22998
05/11/2009,909.23999
05/12/2009,908.349976
05/13/09,883.919983
05/14/09,893.070007
05/15/09,882.880005
05/18/09,909.710022
05/19/09,908.130005
05/20/09,903.469971
05/21/09,888.330017
05/22/09,887
05/26/09,910.330017
05/27/09,893.059998
05/28/09,906.830017
05/29/09,919.140015
06/01/2009,942.869995
06/02/2009,944.73999
06/03/2009,931.76001
06/04/2009,942.460022
06/05/2009,940.090027
06/08/2009,939.140015
06/09/2009,942.429993
06/10/2009,939.150024
06/11/2009,944.890015
06/12/2009,946.210022
06/15/09,923.719971
06/16/09,911.969971
06/17/09,910.710022
06/18/09,918.369995
06/19/09,921.22998
06/22/09,893.039978
06/23/09,895.099976
06/24/09,900.940002
06/25/09,920.26001
06/26/09,918.900024
06/29/09,927.22998
06/30/09,919.320007
07/01/2009,923.330017
07/02/2009,896.419983
07/06/2009,898.719971
07/07/2009,881.030029
07/08/2009,879.559998
07/09/2009,882.679993
07/10/2009,879.130005
07/13/09,901.049988
07/14/09,905.840027
07/15/09,932.679993
07/16/09,940.73999
07/17/09,940.380005
07/20/09,951.130005
07/21/09,954.580017
